Case_ID,Activity,Start_Time,End_Time
1328,,2025-08-28T12:42:31.618,2025-08-28T12:42:33.283
1328,,2025-08-28T12:42:33.283,2025-08-28T12:42:34.837
1328,,2025-08-28T12:42:34.837,2025-08-28T12:42:36.348
1328,,2025-08-28T12:42:36.348,2025-08-28T12:42:37.863
1328,,2025-08-28T12:42:37.863,2025-08-28T12:42:39.570
1328,,2025-08-28T12:42:39.570,2025-08-28T12:42:41.285
1328,,2025-08-28T12:42:41.285,2025-08-28T12:42:41.367
1328,,2025-08-28T12:42:42.741,2025-08-28T12:42:43.294
1328,,2025-08-28T12:42:50.599,2025-08-28T12:42:51.440
1328,,2025-08-28T12:42:51.440,2025-08-28T12:42:52.499
1328,,2025-08-28T12:42:52.499,2025-08-28T12:43:00.218
1328,,2025-08-28T12:43:00.218,2025-08-28T12:43:01.330
1328,,2025-08-28T12:43:01.330,2025-08-28T12:43:02.422
1328,,2025-08-28T12:43:02.422,2025-08-28T12:43:03.458
1328,,2025-08-28T12:43:03.458,2025-08-28T12:43:06.381
1328,,2025-08-28T12:43:06.381,2025-08-28T12:43:07.488
1328,,2025-08-28T12:43:07.488,2025-08-28T12:43:09.358
1328,,2025-08-28T12:43:09.358,2025-08-28T12:43:10.482
1328,,2025-08-28T12:43:10.482,2025-08-28T12:43:11.727
1328,,2025-08-28T12:43:11.727,2025-08-28T12:43:13.185
1328,,2025-08-28T12:43:13.185,2025-08-28T12:43:14.288
1328,,2025-08-28T12:43:14.288,2025-08-28T12:43:15.009
1328,,2025-08-28T12:43:15.009,2025-08-28T12:43:18.511
1328,,2025-08-28T12:43:18.511,2025-08-28T12:43:19.168
1328,,2025-08-28T12:43:19.168,2025-08-28T12:43:19.978
1328,,2025-08-28T12:43:24.439,2025-08-28T12:43:29.616
1328,,2025-08-28T12:43:31.622,2025-08-28T12:43:32.448
1328,In Progress,2025-08-28T12:43:32.448,2025-08-28T12:43:33.103
1328,,2025-08-28T12:43:33.103,2025-08-28T12:43:35.948
1328,In Progress,2025-08-28T12:43:36.001,2025-08-28T12:43:36.620
1328,Waiting for Customer,2025-08-28T12:43:36.620,2025-08-28T12:43:41.600
1328,,2025-08-28T12:43:41.600,2025-08-28T12:43:42.601
1328,,2025-08-28T12:43:55.258,2025-08-28T12:44:00.642
1328,,2025-08-28T12:44:02.560,2025-08-28T12:44:03.425
1328,,2025-08-28T14:00:20.895,2025-08-28T14:00:23.876
1328,Waiting for Customer,2025-08-28T14:07:49.142,2025-08-28T14:07:49.767
1328,,2025-08-28T14:07:49.767,2025-08-28T14:07:53.178
1328,Waiting for Customer,2025-08-28T14:07:53.212,2025-08-28T14:07:53.805
1328,Response Received,2025-08-28T14:07:53.805,2025-08-28T14:07:58.792
1328,Response Received,2025-08-28T14:07:58.792,2025-08-28T14:08:03.778
1328,,2025-08-28T14:08:03.778,2025-08-28T14:08:08.678
1328,,2025-08-28T14:08:11.348,2025-08-28T14:08:12.758
1328,,2025-08-28T14:08:20.052,2025-08-28T14:08:38.221
1328,,2025-08-28T14:08:39.538,2025-08-28T14:08:40.190
1328,Response Received,2025-08-28T14:08:40.190,2025-08-28T14:08:40.815
1328,,2025-08-28T14:08:40.815,2025-08-28T14:08:44.636
1328,Response Received,2025-08-28T14:08:44.671,2025-08-28T14:08:45.254
1328,Closed,2025-08-28T14:08:45.254,2025-08-28T14:08:50.226
1328,Closed,2025-08-28T14:08:50.226,2025-08-28T14:08:55.232
1328,,2025-08-28T14:08:55.232,2025-08-28T14:09:00.038
1328,,2025-08-28T14:09:00.130,2025-08-28T14:09:02.890
1328,,2025-08-28T14:09:04.532,2025-08-28T14:09:05.170
1329,,2025-08-28T12:42:43.294,2025-08-28T12:42:50.524
1329,,2025-08-28T12:43:19.978,2025-08-28T12:43:24.362
1329,New,2025-08-28T12:44:03.425,2025-08-28T12:44:04.123
1329,,2025-08-28T12:44:04.123,2025-08-28T12:44:06.910
1329,,2025-08-28T12:44:07.005,2025-08-28T12:44:53.226
1329,,2025-08-28T12:44:54.094,2025-08-28T12:44:56.856
1329,New,2025-08-28T12:44:56.885,2025-08-28T12:44:57.463
1329,New,2025-08-28T12:44:57.463,2025-08-28T12:45:02.446
1329,,2025-08-28T12:45:02.446,2025-08-28T12:45:02.522
1329,New,2025-08-28T12:45:02.559,2025-08-28T12:45:03.141
1329,In Progress,2025-08-28T12:45:03.141,2025-08-28T12:45:08.116
1329,In Progress,2025-08-28T12:45:08.116,2025-08-28T12:45:13.126
1329,,2025-08-28T12:45:13.126,2025-08-28T12:45:18.014
1329,,2025-08-28T12:45:21.155,2025-08-28T12:45:21.689
1329,,2025-08-28T12:45:21.689,2025-08-28T12:45:22.703
1329,,2025-08-28T12:45:22.703,2025-08-28T12:45:24.232
1329,,2025-08-28T12:45:24.232,2025-08-28T12:45:25.740
1329,,2025-08-28T12:45:25.740,2025-08-28T12:45:27.595
1329,,2025-08-28T12:45:27.595,2025-08-28T12:45:29.244
1329,,2025-08-28T12:45:29.244,2025-08-28T12:45:30.799
1329,,2025-08-28T12:45:30.799,2025-08-28T12:45:32.263
1329,,2025-08-28T12:45:32.263,2025-08-28T12:45:33.737
1329,,2025-08-28T12:45:33.737,2025-08-28T12:45:35.437
1329,,2025-08-28T12:45:35.437,2025-08-28T12:45:37.158
1329,,2025-08-28T12:45:37.158,2025-08-28T12:45:37.232
1329,,2025-08-28T12:45:38.549,2025-08-28T12:45:39.065
1329,,2025-08-28T12:45:46.359,2025-08-28T12:45:47.235
1329,,2025-08-28T12:45:47.235,2025-08-28T12:45:48.316
1329,,2025-08-28T12:45:48.316,2025-08-28T12:45:55.975
1329,,2025-08-28T12:45:55.975,2025-08-28T12:45:57.093
1329,,2025-08-28T12:45:57.093,2025-08-28T12:45:58.206
1329,,2025-08-28T12:45:58.206,2025-08-28T12:45:59.253
1329,,2025-08-28T12:45:59.253,2025-08-28T12:46:02.197
1329,,2025-08-28T12:46:02.197,2025-08-28T12:46:03.325
1329,,2025-08-28T12:46:03.325,2025-08-28T12:46:05.233
1329,,2025-08-28T12:46:05.233,2025-08-28T12:46:06.347
1329,,2025-08-28T12:46:06.347,2025-08-28T12:46:07.565
1329,,2025-08-28T12:46:07.565,2025-08-28T12:46:09.052
1329,,2025-08-28T12:46:09.052,2025-08-28T12:46:10.169
1329,,2025-08-28T12:46:10.169,2025-08-28T12:46:10.915
1329,,2025-08-28T12:46:10.915,2025-08-28T12:46:14.375
1329,,2025-08-28T12:46:14.375,2025-08-28T12:46:15.041
1329,,2025-08-28T12:46:15.041,2025-08-28T12:46:15.848
1329,,2025-08-28T12:46:20.092,2025-08-28T12:46:25.297
1329,,2025-08-28T12:46:26.653,2025-08-28T12:46:27.236
1329,In Progress,2025-08-28T12:46:27.236,2025-08-28T12:46:27.876
1329,,2025-08-28T12:46:27.876,2025-08-28T12:46:31.660
1329,In Progress,2025-08-28T12:46:31.690,2025-08-28T12:46:32.264
1329,Waiting for Customer,2025-08-28T12:46:32.264,2025-08-28T12:46:37.248
1329,,2025-08-28T12:46:37.248,2025-08-28T12:46:38.232
1329,,2025-08-28T12:46:50.995,2025-08-28T12:46:56.964
1329,,2025-08-28T14:08:12.758,2025-08-28T14:08:20.026
1329,Waiting for Customer,2025-08-28T14:09:05.170,2025-08-28T14:09:05.784
1329,,2025-08-28T14:09:05.784,2025-08-28T14:09:09.288
1329,Waiting for Customer,2025-08-28T14:09:09.319,2025-08-28T14:09:09.893
1329,Response Received,2025-08-28T14:09:09.893,2025-08-28T14:09:14.876
1329,Response Received,2025-08-28T14:09:14.876,2025-08-28T14:09:19.877
1329,,2025-08-28T14:09:19.877,2025-08-28T14:09:24.810
1329,,2025-08-28T14:09:27.465,2025-08-28T14:09:28.867
1329,,2025-08-28T14:09:36.125,2025-08-28T14:09:54.249
1329,Response Received,2025-08-28T14:09:55.543,2025-08-28T14:09:56.614
1329,,2025-08-28T14:09:56.614,2025-08-28T14:10:00.636
1329,Response Received,2025-08-28T14:10:00.684,2025-08-28T14:10:01.253
1329,Closed,2025-08-28T14:10:01.253,2025-08-28T14:10:06.238
1329,Closed,2025-08-28T14:10:06.238,2025-08-28T14:10:11.252
1329,,2025-08-28T14:10:11.252,2025-08-28T14:10:16.114
1329,,2025-08-28T14:10:16.202,2025-08-28T14:10:18.947
1329,,2025-08-28T14:10:20.569,2025-08-28T14:10:21.198
1330,,2025-08-28T12:45:39.065,2025-08-28T12:45:46.330
1330,,2025-08-28T12:46:15.848,2025-08-28T12:46:20.056
1330,Waiting for Customer,2025-08-28T12:48:30.303,2025-08-28T12:48:30.922
1330,,2025-08-28T12:48:30.922,2025-08-28T12:48:34.328
1330,Waiting for Customer,2025-08-28T12:48:34.362,2025-08-28T12:48:34.946
1330,In Progress,2025-08-28T12:48:34.946,2025-08-28T12:48:39.937
1330,In Progress,2025-08-28T12:48:39.937,2025-08-28T12:48:44.925
1330,,2025-08-28T12:48:44.925,2025-08-28T12:48:49.810
1330,,2025-08-28T12:48:53.057,2025-08-28T12:48:53.599
1330,,2025-08-28T12:48:53.599,2025-08-28T12:48:54.665
1330,,2025-08-28T12:48:54.665,2025-08-28T12:48:56.179
1330,,2025-08-28T12:48:56.179,2025-08-28T12:48:57.693
1330,,2025-08-28T12:48:57.693,2025-08-28T12:48:59.457
1330,,2025-08-28T12:48:59.457,2025-08-28T12:49:01.060
1330,,2025-08-28T12:49:01.060,2025-08-28T12:49:02.574
1330,,2025-08-28T12:49:02.574,2025-08-28T12:49:04.008
1330,,2025-08-28T12:49:04.008,2025-08-28T12:49:05.495
1330,,2025-08-28T12:49:05.495,2025-08-28T12:49:07.188
1330,,2025-08-28T12:49:07.188,2025-08-28T12:49:08.857
1330,,2025-08-28T12:49:08.857,2025-08-28T12:49:08.938
1330,,2025-08-28T12:49:10.292,2025-08-28T12:49:10.830
1330,,2025-08-28T12:49:18.129,2025-08-28T12:49:18.868
1330,,2025-08-28T12:49:18.868,2025-08-28T12:49:19.371
1330,,2025-08-28T12:49:19.371,2025-08-28T12:49:19.905
1330,,2025-08-28T12:49:19.905,2025-08-28T12:49:27.451
1330,,2025-08-28T12:49:27.451,2025-08-28T12:49:28.423
1330,,2025-08-28T12:49:28.423,2025-08-28T12:49:29.451
1330,,2025-08-28T12:49:29.451,2025-08-28T12:49:30.352
1330,,2025-08-28T12:49:30.352,2025-08-28T12:49:33.152
1330,,2025-08-28T12:49:33.152,2025-08-28T12:49:34.184
1330,,2025-08-28T12:49:34.184,2025-08-28T12:49:35.819
1330,,2025-08-28T12:49:35.819,2025-08-28T12:49:36.768
1330,,2025-08-28T12:49:36.768,2025-08-28T12:49:37.766
1330,,2025-08-28T12:49:37.766,2025-08-28T12:49:39.052
1330,,2025-08-28T12:49:39.052,2025-08-28T12:49:40.036
1330,,2025-08-28T12:49:40.036,2025-08-28T12:49:40.718
1330,,2025-08-28T12:49:40.718,2025-08-28T12:49:44.102
1330,,2025-08-28T12:49:44.102,2025-08-28T12:49:44.719
1330,,2025-08-28T12:49:44.719,2025-08-28T12:49:45.452
1330,,2025-08-28T12:49:49.790,2025-08-28T12:49:55.007
1330,,2025-08-28T12:49:56.419,2025-08-28T12:49:57.049
1330,In Progress,2025-08-28T12:49:57.049,2025-08-28T12:49:57.673
1330,,2025-08-28T12:49:57.673,2025-08-28T12:50:01.329
1330,In Progress,2025-08-28T12:50:01.363,2025-08-28T12:50:01.942
1330,Waiting for Customer,2025-08-28T12:50:01.942,2025-08-28T12:50:06.923
1330,,2025-08-28T12:50:06.923,2025-08-28T12:50:07.867
1330,,2025-08-28T12:50:20.688,2025-08-28T12:50:28.701
1330,,2025-08-28T12:50:28.786,2025-08-28T12:50:30.036
1330,,2025-08-28T12:50:31.413,2025-08-28T12:51:04.793
1330,,2025-08-28T12:51:06.410,2025-08-28T12:51:07.044
1330,,2025-08-28T14:09:28.867,2025-08-28T14:09:36.096
1330,Waiting for Customer,2025-08-28T14:10:21.198,2025-08-28T14:10:21.805
1330,,2025-08-28T14:10:21.805,2025-08-28T14:10:25.279
1330,Waiting for Customer,2025-08-28T14:10:25.317,2025-08-28T14:10:25.897
1330,Response Received,2025-08-28T14:10:25.897,2025-08-28T14:10:30.880
1330,Response Received,2025-08-28T14:10:30.880,2025-08-28T14:10:35.886
1330,,2025-08-28T14:10:35.886,2025-08-28T14:10:40.782
1330,,2025-08-28T14:10:43.470,2025-08-28T14:10:44.872
1330,,2025-08-28T14:10:52.157,2025-08-28T14:11:10.254
1330,,2025-08-28T14:11:11.663,2025-08-28T14:11:12.171
1330,Response Received,2025-08-28T14:11:12.171,2025-08-28T14:11:12.787
1330,,2025-08-28T14:11:12.787,2025-08-28T14:11:16.551
1330,Response Received,2025-08-28T14:11:16.586,2025-08-28T14:11:17.166
1330,Closed,2025-08-28T14:11:17.166,2025-08-28T14:11:22.143
1330,Closed,2025-08-28T14:11:22.143,2025-08-28T14:11:27.140
1330,,2025-08-28T14:11:27.140,2025-08-28T14:11:32.046
1330,,2025-08-28T14:11:32.131,2025-08-28T14:11:34.908
1330,,2025-08-28T14:11:36.506,2025-08-28T14:11:37.127
1331,,2025-08-28T12:49:10.830,2025-08-28T12:49:18.110
1331,,2025-08-28T12:49:45.452,2025-08-28T12:49:49.748
1331,Waiting for Customer,2025-08-28T12:51:07.044,2025-08-28T12:51:07.673
1331,,2025-08-28T12:51:07.673,2025-08-28T12:51:11.245
1331,Waiting for Customer,2025-08-28T12:51:11.274,2025-08-28T12:51:11.858
1331,In Progress,2025-08-28T12:51:11.858,2025-08-28T12:51:16.845
1331,In Progress,2025-08-28T12:51:16.845,2025-08-28T12:51:21.825
1331,,2025-08-28T12:51:21.825,2025-08-28T12:51:26.738
1331,,2025-08-28T12:51:30.019,2025-08-28T12:51:30.560
1331,,2025-08-28T12:51:30.560,2025-08-28T12:51:31.602
1331,,2025-08-28T12:51:31.602,2025-08-28T12:51:33.153
1331,,2025-08-28T12:51:33.153,2025-08-28T12:51:34.682
1331,,2025-08-28T12:51:34.682,2025-08-28T12:51:36.525
1331,,2025-08-28T12:51:36.525,2025-08-28T12:51:38.161
1331,,2025-08-28T12:51:38.161,2025-08-28T12:51:39.720
1331,,2025-08-28T12:51:39.720,2025-08-28T12:51:41.187
1331,,2025-08-28T12:51:41.187,2025-08-28T12:51:42.674
1331,,2025-08-28T12:51:42.674,2025-08-28T12:51:44.403
1331,,2025-08-28T12:51:44.403,2025-08-28T12:51:46.113
1331,,2025-08-28T12:51:46.113,2025-08-28T12:51:46.183
1331,,2025-08-28T12:51:47.504,2025-08-28T12:51:48.041
1331,,2025-08-28T12:52:38.039,2025-08-28T12:52:38.871
1331,,2025-08-28T12:52:38.871,2025-08-28T12:52:39.952
1331,,2025-08-28T12:52:39.952,2025-08-28T12:52:47.508
1331,,2025-08-28T12:52:47.508,2025-08-28T12:52:48.409
1331,,2025-08-28T12:52:48.409,2025-08-28T12:52:49.358
1331,,2025-08-28T12:52:49.358,2025-08-28T12:52:50.257
1331,,2025-08-28T12:52:50.257,2025-08-28T12:52:53.057
1331,,2025-08-28T12:52:53.057,2025-08-28T12:52:54.007
1331,,2025-08-28T12:52:54.007,2025-08-28T12:52:55.691
1331,,2025-08-28T12:52:55.691,2025-08-28T12:52:56.707
1331,,2025-08-28T12:52:56.707,2025-08-28T12:52:57.906
1331,,2025-08-28T12:52:57.906,2025-08-28T12:52:59.402
1331,,2025-08-28T12:52:59.402,2025-08-28T12:53:00.500
1331,,2025-08-28T12:53:00.500,2025-08-28T12:53:01.234
1331,,2025-08-28T12:53:01.234,2025-08-28T12:53:04.703
1331,,2025-08-28T12:53:04.703,2025-08-28T12:53:05.370
1331,,2025-08-28T12:53:05.370,2025-08-28T12:53:06.178
1331,,2025-08-28T12:53:10.481,2025-08-28T12:53:15.716
1331,,2025-08-28T12:53:17.113,2025-08-28T12:53:17.738
1331,In Progress,2025-08-28T12:53:17.738,2025-08-28T12:53:18.359
1331,,2025-08-28T12:53:18.359,2025-08-28T12:53:21.999
1331,In Progress,2025-08-28T12:53:22.035,2025-08-28T12:53:22.602
1331,Waiting for Customer,2025-08-28T12:53:22.602,2025-08-28T12:53:27.590
1331,,2025-08-28T12:53:27.590,2025-08-28T12:53:28.578
1331,,2025-08-28T12:53:41.315,2025-08-28T12:53:46.629
1331,,2025-08-28T12:53:48.230,2025-08-28T12:53:48.853
1331,,2025-08-28T14:10:44.872,2025-08-28T14:10:52.130
1331,Waiting for Customer,2025-08-28T14:11:37.127,2025-08-28T14:11:37.751
1331,,2025-08-28T14:11:37.751,2025-08-28T14:11:41.258
1331,Waiting for Customer,2025-08-28T14:11:41.292,2025-08-28T14:11:41.869
1331,Waiting for Customer,2025-08-28T14:11:41.869,2025-08-28T14:11:46.864
1331,Waiting for Customer,2025-08-28T14:11:46.864,2025-08-28T14:11:51.839
1331,,2025-08-28T14:11:51.839,2025-08-28T14:11:56.691
1331,,2025-08-28T14:11:59.334,2025-08-28T14:12:00.739
1331,,2025-08-28T14:12:08.044,2025-08-28T14:12:26.163
1331,Waiting for Customer,2025-08-28T14:12:27.477,2025-08-28T14:12:28.566
1331,,2025-08-28T14:12:28.566,2025-08-28T14:12:32.482
1331,Waiting for Customer,2025-08-28T14:12:32.519,2025-08-28T14:12:33.089
1331,Closed,2025-08-28T14:12:33.089,2025-08-28T14:12:38.072
1331,Closed,2025-08-28T14:12:38.072,2025-08-28T14:12:43.080
1331,,2025-08-28T14:12:43.080,2025-08-28T14:12:47.987
1331,,2025-08-28T14:12:48.071,2025-08-28T14:12:50.839
1331,,2025-08-28T14:12:52.482,2025-08-28T14:12:53.109
1332,,2025-08-28T12:51:48.041,2025-08-28T12:51:55.362
1332,,2025-08-28T12:53:06.178,2025-08-28T12:53:10.439
1332,Waiting for Customer,2025-08-28T12:53:48.853,2025-08-28T12:53:49.472
1332,,2025-08-28T12:53:49.472,2025-08-28T12:53:52.984
1332,Waiting for Customer,2025-08-28T12:53:53.018,2025-08-28T12:53:53.591
1332,In Progress,2025-08-28T12:53:53.591,2025-08-28T12:53:58.598
1332,,2025-08-28T12:53:58.598,2025-08-28T12:53:59.671
1332,In Progress,2025-08-28T12:54:20.728,2025-08-28T12:54:21.308
1332,In Progress,2025-08-28T12:54:21.308,2025-08-28T12:54:26.298
1332,In Progress,2025-08-28T12:54:26.298,2025-08-28T12:54:31.286
1332,,2025-08-28T12:54:31.286,2025-08-28T12:54:35.995
1332,,2025-08-28T12:54:39.087,2025-08-28T12:54:39.628
1332,,2025-08-28T12:54:39.628,2025-08-28T12:54:40.710
1332,,2025-08-28T12:54:40.710,2025-08-28T12:54:42.223
1332,,2025-08-28T12:54:42.223,2025-08-28T12:54:43.750
1332,,2025-08-28T12:54:43.750,2025-08-28T12:54:45.589
1332,,2025-08-28T12:54:45.589,2025-08-28T12:54:47.245
1332,,2025-08-28T12:54:47.245,2025-08-28T12:54:48.792
1332,,2025-08-28T12:54:48.792,2025-08-28T12:54:50.243
1332,,2025-08-28T12:54:50.243,2025-08-28T12:54:51.757
1332,,2025-08-28T12:54:51.757,2025-08-28T12:54:53.455
1332,,2025-08-28T12:54:53.455,2025-08-28T12:54:55.162
1332,,2025-08-28T12:54:55.162,2025-08-28T12:54:55.242
1332,,2025-08-28T12:54:56.552,2025-08-28T12:54:57.081
1332,,2025-08-28T12:55:04.393,2025-08-28T12:55:05.273
1332,,2025-08-28T12:55:05.273,2025-08-28T12:55:06.357
1332,,2025-08-28T12:55:06.357,2025-08-28T12:55:14.030
1332,,2025-08-28T12:55:14.030,2025-08-28T12:55:15.140
1332,,2025-08-28T12:55:15.140,2025-08-28T12:55:16.256
1332,,2025-08-28T12:55:16.256,2025-08-28T12:55:17.299
1332,,2025-08-28T12:55:17.299,2025-08-28T12:55:20.256
1332,,2025-08-28T12:55:20.256,2025-08-28T12:55:21.362
1332,,2025-08-28T12:55:21.362,2025-08-28T12:55:23.271
1332,,2025-08-28T12:55:23.271,2025-08-28T12:55:24.381
1332,,2025-08-28T12:55:24.381,2025-08-28T12:55:25.587
1332,,2025-08-28T12:55:25.587,2025-08-28T12:55:27.082
1332,,2025-08-28T12:55:27.082,2025-08-28T12:55:28.186
1332,,2025-08-28T12:55:28.186,2025-08-28T12:55:28.919
1332,,2025-08-28T12:55:28.919,2025-08-28T12:55:32.369
1332,,2025-08-28T12:55:32.369,2025-08-28T12:55:33.038
1332,,2025-08-28T12:55:33.038,2025-08-28T12:55:33.815
1332,,2025-08-28T12:55:38.105,2025-08-28T12:55:43.331
1332,,2025-08-28T12:55:44.662,2025-08-28T12:55:45.200
1332,,2025-08-28T12:55:45.200,2025-08-28T12:55:45.836
1332,,2025-08-28T12:55:45.836,2025-08-28T12:55:49.646
1332,In Progress,2025-08-28T12:55:49.675,2025-08-28T12:55:50.255
1332,Waiting for Customer,2025-08-28T12:55:50.255,2025-08-28T12:55:55.243
1332,,2025-08-28T12:55:55.243,2025-08-28T12:55:56.191
1332,,2025-08-28T12:56:08.938,2025-08-28T12:56:14.218
1332,,2025-08-28T12:56:15.803,2025-08-28T12:56:16.444
1332,,2025-08-28T14:12:00.739,2025-08-28T14:12:08.014
1332,Waiting for Customer,2025-08-28T14:12:53.109,2025-08-28T14:12:53.745
1332,,2025-08-28T14:12:53.745,2025-08-28T14:12:57.241
1332,Waiting for Customer,2025-08-28T14:12:57.270,2025-08-28T14:12:57.852
1332,Response Received,2025-08-28T14:12:57.852,2025-08-28T14:13:02.840
1332,Response Received,2025-08-28T14:13:02.840,2025-08-28T14:13:07.827
1332,,2025-08-28T14:13:07.827,2025-08-28T14:13:12.716
1332,,2025-08-28T14:13:15.357,2025-08-28T14:13:16.776
1332,,2025-08-28T14:13:24.090,2025-08-28T14:13:42.164
1332,Response Received,2025-08-28T14:13:43.466,2025-08-28T14:13:44.563
1332,,2025-08-28T14:13:44.563,2025-08-28T14:13:48.573
1332,Response Received,2025-08-28T14:13:48.608,2025-08-28T14:13:49.196
1332,Closed,2025-08-28T14:13:49.196,2025-08-28T14:13:54.167
1332,Closed,2025-08-28T14:13:54.167,2025-08-28T14:13:59.168
1332,,2025-08-28T14:13:59.168,2025-08-28T14:14:04.040
1332,,2025-08-28T14:14:04.124,2025-08-28T14:14:06.929
1332,,2025-08-28T14:14:08.554,2025-08-28T14:14:09.185
1333,,2025-08-28T12:54:57.081,2025-08-28T12:55:04.374
1333,,2025-08-28T12:55:33.815,2025-08-28T12:55:38.063
1333,Waiting for Customer,2025-08-28T12:56:16.444,2025-08-28T12:56:17.061
1333,,2025-08-28T12:56:17.061,2025-08-28T12:56:20.563
1333,Waiting for Customer,2025-08-28T12:56:20.600,2025-08-28T12:56:21.188
1333,In Progress,2025-08-28T12:56:21.188,2025-08-28T12:56:26.169
1333,In Progress,2025-08-28T12:56:26.169,2025-08-28T12:56:31.151
1333,,2025-08-28T12:56:31.151,2025-08-28T12:56:36.018
1333,,2025-08-28T12:56:39.104,2025-08-28T12:56:39.655
1333,,2025-08-28T12:56:39.655,2025-08-28T12:56:40.615
1333,,2025-08-28T12:56:40.615,2025-08-28T12:56:42.135
1333,,2025-08-28T12:56:42.135,2025-08-28T12:56:43.666
1333,,2025-08-28T12:56:43.666,2025-08-28T12:56:45.514
1333,,2025-08-28T12:56:45.514,2025-08-28T12:56:47.168
1333,,2025-08-28T12:56:47.168,2025-08-28T12:56:48.716
1333,,2025-08-28T12:56:48.716,2025-08-28T12:56:50.175
1333,,2025-08-28T12:56:50.175,2025-08-28T12:56:51.678
1333,,2025-08-28T12:56:51.678,2025-08-28T12:56:53.389
1333,,2025-08-28T12:56:53.389,2025-08-28T12:56:55.107
1333,,2025-08-28T12:56:55.107,2025-08-28T12:56:55.182
1333,,2025-08-28T12:56:56.489,2025-08-28T12:56:57.018
1333,,2025-08-28T12:57:04.316,2025-08-28T12:57:05.197
1333,,2025-08-28T12:57:05.197,2025-08-28T12:57:06.280
1333,,2025-08-28T12:57:06.280,2025-08-28T12:57:13.917
1333,,2025-08-28T12:57:13.917,2025-08-28T12:57:15.027
1333,,2025-08-28T12:57:15.027,2025-08-28T12:57:16.143
1333,,2025-08-28T12:57:16.143,2025-08-28T12:57:17.188
1333,,2025-08-28T12:57:17.188,2025-08-28T12:57:20.129
1333,,2025-08-28T12:57:20.129,2025-08-28T12:57:21.241
1333,,2025-08-28T12:57:21.241,2025-08-28T12:57:23.151
1333,,2025-08-28T12:57:23.151,2025-08-28T12:57:24.252
1333,,2025-08-28T12:57:24.252,2025-08-28T12:57:25.459
1333,,2025-08-28T12:57:25.459,2025-08-28T12:57:26.949
1333,,2025-08-28T12:57:26.949,2025-08-28T12:57:28.054
1333,,2025-08-28T12:57:28.054,2025-08-28T12:57:28.781
1333,,2025-08-28T12:57:28.781,2025-08-28T12:57:32.220
1333,,2025-08-28T12:57:32.220,2025-08-28T12:57:32.890
1333,,2025-08-28T12:57:32.890,2025-08-28T12:57:33.681
1333,,2025-08-28T12:57:37.952,2025-08-28T12:57:43.188
1333,,2025-08-28T12:57:44.484,2025-08-28T12:57:45.106
1333,In Progress,2025-08-28T12:57:45.106,2025-08-28T12:57:45.724
1333,,2025-08-28T12:57:45.724,2025-08-28T12:57:49.580
1333,In Progress,2025-08-28T12:57:49.613,2025-08-28T12:57:50.197
1333,Waiting for Customer,2025-08-28T12:57:50.197,2025-08-28T12:57:55.177
1333,,2025-08-28T12:57:55.177,2025-08-28T12:57:56.174
1333,,2025-08-28T12:58:08.874,2025-08-28T12:58:14.176
1333,,2025-08-28T12:58:15.791,2025-08-28T12:58:16.409
1333,,2025-08-28T14:13:16.776,2025-08-28T14:13:24.063
1333,Waiting for Customer,2025-08-28T14:14:09.185,2025-08-28T14:14:09.806
1333,,2025-08-28T14:14:09.806,2025-08-28T14:14:13.254
1333,Waiting for Customer,2025-08-28T14:14:13.290,2025-08-28T14:14:13.870
1333,Response Received,2025-08-28T14:14:13.870,2025-08-28T14:14:18.845
1333,Response Received,2025-08-28T14:14:18.845,2025-08-28T14:14:23.860
1333,,2025-08-28T14:14:23.860,2025-08-28T14:14:28.684
1333,,2025-08-28T14:14:31.328,2025-08-28T14:14:32.711
1333,,2025-08-28T14:14:39.957,2025-08-28T14:14:58.092
1333,Response Received,2025-08-28T14:14:59.386,2025-08-28T14:15:00.469
1333,,2025-08-28T14:15:00.469,2025-08-28T14:15:04.472
1333,Response Received,2025-08-28T14:15:04.507,2025-08-28T14:15:05.086
1333,Closed,2025-08-28T14:15:05.086,2025-08-28T14:15:10.066
1333,Closed,2025-08-28T14:15:10.066,2025-08-28T14:15:15.071
1333,,2025-08-28T14:15:15.071,2025-08-28T14:15:19.935
1333,,2025-08-28T14:15:20.027,2025-08-28T14:15:22.813
1333,,2025-08-28T14:15:24.441,2025-08-28T14:15:25.049
1334,,2025-08-28T12:56:57.018,2025-08-28T12:57:04.284
1334,,2025-08-28T12:57:33.681,2025-08-28T12:57:37.919
1334,Waiting for Customer,2025-08-28T12:58:16.409,2025-08-28T12:58:17.015
1334,,2025-08-28T12:58:17.015,2025-08-28T12:58:20.492
1334,Waiting for Customer,2025-08-28T12:58:20.525,2025-08-28T12:58:21.095
1334,In Progress,2025-08-28T12:58:21.095,2025-08-28T12:58:26.086
1334,In Progress,2025-08-28T12:58:26.086,2025-08-28T12:58:31.085
1334,,2025-08-28T12:58:31.085,2025-08-28T12:58:35.938
1334,,2025-08-28T12:58:39.010,2025-08-28T12:58:39.545
1334,,2025-08-28T12:58:39.545,2025-08-28T12:58:40.610
1334,,2025-08-28T12:58:40.610,2025-08-28T12:58:42.124
1334,,2025-08-28T12:58:42.124,2025-08-28T12:58:43.651
1334,,2025-08-28T12:58:43.651,2025-08-28T12:58:45.498
1334,,2025-08-28T12:58:45.498,2025-08-28T12:58:47.154
