Case_ID,Activity,Start_Time,EndTime,team
1096,Status Response Received,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Online
1231,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - Enterprise
1230,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - SMB
1104,Status In Progress,2025-06-11T17:15:01.261000,2025-06-11T17:15:01.773000,Sales - APAC
1018,Status Waiting for Customer,2025-06-11T19:09:53.641000,2025-06-11T19:09:53.641000,Sales - EMEA
1059,Status Response Received,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Enterprise
1236,Status Waiting for Customer,2025-06-11T19:11:09.068000,2025-06-11T19:11:09.068000,Sales - AMER
1169,Status Response Received,2025-06-11T19:13:56.567000,2025-06-11T19:13:57.904000,Sales - Enterprise
1119,Status In Progress,2025-06-11T19:10:01.271000,2025-06-11T19:10:08.761000,Sales - AMER
1243,Status In Progress,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Online
1153,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - EMEA
979,Status Waiting for Customer,2025-06-11T19:09:55.828000,2025-06-11T19:09:55.828000,Sales - Enterprise
1139,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Field
1065,Status Waiting for Customer,2025-06-11T18:07:42.019000,2025-06-11T18:07:42.019000,Sales - Enterprise
1127,Status Waiting for Customer,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - Field
1244,Status Waiting for Customer,2025-06-11T19:13:15.067000,2025-06-11T19:13:17.526000,Sales - EMEA
1224,Status Escalated,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000,Sales - Enterprise
1145,Status In Progress,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - AMER
1058,Status Working,2025-06-11T19:08:56.421000,2025-06-11T19:08:57.146000,Sales - Enterprise
1121,Status Working,2025-06-11T19:13:00.735000,2025-06-11T19:13:02.467000,Sales - APAC
1279,Status In Progress,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Online
1189,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - SMB
1108,Status Working,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - AMER
1293,Status Response Received,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - APAC
1270,Created.,2025-06-11T17:15:38.247000,2025-06-11T17:15:38.755000,Sales - Field
1219,Status Response Received,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Online
1284,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - EMEA
1205,Status Working,2025-06-11T19:05:31.855000,2025-06-11T19:05:31.855000,Sales - AMER
1108,Status Waiting for Customer,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - SMB
1068,Status Escalated,2025-06-11T19:10:44.247000,2025-06-11T19:10:48.890000,Finance
1210,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Field
1220,Created.,2025-06-11T19:05:11.050000,2025-06-11T19:05:11.050000,Sales - SMB
1203,Status Waiting for Customer,2025-06-11T19:13:15.067000,2025-06-11T19:13:17.526000,Sales - EMEA
1273,Status Working,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - EMEA
1256,Status Working,2025-06-11T18:07:57.118000,2025-06-11T18:07:57.118000,Sales - Field
1140,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - AMER
1137,Status Waiting for Customer,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000,Sales - Field
1191,Status On Hold,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - Enterprise
1292,Status On Hold,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - EMEA
1227,Status Waiting for Customer,2025-06-11T19:13:54.551000,2025-06-11T19:13:55.086000,Sales - Online
1138,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - Enterprise
1132,Status On Hold,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000,Sales - APAC
1257,Status Escalated,2025-06-11T19:13:21.009000,2025-06-11T19:13:22.453000,Sales - SMB
1275,Status On Hold,2025-06-11T19:11:01.497000,2025-06-11T19:11:02.641000,Sales - Enterprise
1101,Status On Hold,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - SMB
1175,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - Field
1088,Status In Progress,2025-06-11T19:10:49.375000,2025-06-11T19:10:50.753000,Sales - Enterprise
1242,Status Working,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - Field
1261,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Finance
1193,Status Working,2025-06-11T19:12:28.253000,2025-06-11T19:12:28.905000,Sales - EMEA
1085,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - APAC
1222,Status On Hold,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Finance
1072,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - Field
1111,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - EMEA
1060,Status Escalated,2025-06-11T19:13:21.009000,2025-06-11T19:13:22.453000,Sales - SMB
1199,Status Response Received,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - Online
1077,Status In Progress,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - APAC
1285,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Enterprise
1272,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - APAC
1283,Status Escalated,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - SMB
1073,Created.,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - EMEA
1176,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Marketing
1115,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - AMER
1079,Status In Progress,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - AMER
1101,Status Response Received,2025-06-11T19:13:56.014000,2025-06-11T19:13:56.543000,Sales - Enterprise
1085,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - SMB
1234,Status Working,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - Field
1121,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - Enterprise
1248,Status Response Received,2025-06-11T19:13:57.659000,2025-06-11T19:13:57.659000,Sales - Field
1118,Status In Progress,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - Enterprise
1278,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - AMER
1202,Status Waiting for Customer,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - Enterprise
1197,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Sales - AMER
1254,Status On Hold,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - EMEA
1118,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Field
1131,Status On Hold,2025-06-11T17:15:01.319000,2025-06-11T17:15:01.319000,Sales - SMB
1058,Created.,2025-06-11T19:12:58.805000,2025-06-11T19:13:00.184000,Sales - Enterprise
1117,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - AMER
1155,Status Escalated,2025-06-11T19:13:21.009000,2025-06-11T19:13:22.453000,Sales - APAC
1072,Status Waiting for Customer,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Finance
1213,Status Response Received,2025-06-11T19:06:53.224000,2025-06-11T19:06:53.224000,Finance
1154,Status Waiting for Customer,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - Online
1246,Status Response Received,2025-06-11T17:15:05.225000,2025-06-11T17:15:05.225000,Sales - EMEA
1246,Created.,2025-06-11T19:05:27.937000,2025-06-11T19:05:28.844000,Sales - EMEA
1144,Status Waiting for Customer,2025-06-11T18:07:42.019000,2025-06-11T18:07:42.019000,Sales - APAC
1218,Status Waiting for Customer,2025-06-11T19:06:40.543000,2025-06-11T19:06:44.399000,Sales - AMER
1192,Status In Progress,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - Enterprise
1209,Created.,2025-06-11T17:15:40.545000,2025-06-11T17:15:43.027000,Sales - Field
1109,Created.,2025-06-11T17:15:38.755000,2025-06-11T17:15:40.359000,Sales - AMER
1104,Status Escalated,2025-06-11T19:06:57.367000,2025-06-11T19:08:56.247000,Sales - EMEA
1126,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - AMER
1150,Created.,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - EMEA
1199,Created.,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - AMER
1162,Status Working,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - APAC
1099,Status Working,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - SMB
1141,Status Working,2025-06-11T19:13:22.220000,2025-06-11T19:13:22.220000,Sales - APAC
1061,Status In Progress,2025-06-11T19:13:11.756000,2025-06-11T19:13:11.756000,Sales - APAC
1148,Status Response Received,2025-06-11T19:12:25.661000,2025-06-11T19:12:26.184000,Marketing
1206,Status In Progress,2025-06-11T18:07:37.621000,2025-06-11T18:07:37.621000,Sales - SMB
1074,Status Response Received,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - Enterprise
1104,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - Field
1215,Status In Progress,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - Field
1066,Status Response Received,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - Enterprise
1212,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - APAC
1068,Status Working,2025-06-11T19:13:22.220000,2025-06-11T19:13:22.220000,Finance
1259,Status In Progress,2025-06-11T18:07:37.621000,2025-06-11T18:07:37.621000,Sales - EMEA
1202,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - EMEA
1081,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - Field
1055,Status Response Received,2025-06-11T19:13:18.991000,2025-06-11T19:13:18.991000,Sales - Enterprise
1140,Status Escalated,2025-06-11T19:05:43.872000,2025-06-11T19:06:28.911000,Sales - Online
1032,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - Online
1059,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - Enterprise
1272,Status Working,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - EMEA
1285,Status Waiting for Customer,2025-06-11T19:11:09.068000,2025-06-11T19:11:09.068000,Sales - Field
1285,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Field
1262,Status Waiting for Customer,2025-06-11T19:06:40.543000,2025-06-11T19:06:44.399000,Sales - EMEA
1193,Status On Hold,2025-06-11T19:12:45.133000,2025-06-11T19:12:45.742000,Sales - Online
1134,Status In Progress,2025-06-11T19:12:29.925000,2025-06-11T19:12:29.925000,Sales - AMER
1283,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - AMER
1282,Status Waiting for Customer,2025-06-11T19:12:46.225000,2025-06-11T19:12:47.058000,Sales - EMEA
1136,Created.,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - AMER
1246,Status On Hold,2025-06-11T19:05:42.145000,2025-06-11T19:05:42.145000,Sales - SMB
1088,Status Escalated,2025-06-11T19:05:43.872000,2025-06-11T19:06:28.911000,Sales - Enterprise
1122,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - Enterprise
1017,Created.,2025-06-11T19:06:53.992000,2025-06-11T19:06:57.176000,Sales - EMEA
1152,Status Escalated,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - APAC
1060,Status In Progress,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - Online
1134,Status In Progress,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - EMEA
1286,Status Waiting for Customer,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - AMER
1288,Status Waiting for Customer,2025-06-11T19:13:17.561000,2025-06-11T19:13:19.243000,Sales - Online
1224,Status Escalated,2025-06-11T19:06:29.253000,2025-06-11T19:06:29.864000,Sales - APAC
1081,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - AMER
1079,Status On Hold,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - Field
1123,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - SMB
1121,Status In Progress,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - AMER
1142,Status On Hold,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - SMB
1235,Created.,2025-06-11T19:05:27.937000,2025-06-11T19:05:28.844000,Sales - Online
1288,Status In Progress,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - SMB
1083,Status In Progress,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Online
1256,Created.,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Online
1167,Status Working,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - Online
1156,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - Online
1268,Created.,2025-06-11T19:10:36.886000,2025-06-11T19:10:43.358000,Sales - Online
1241,Status In Progress,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - AMER
1286,Created.,2025-06-11T17:15:05.652000,2025-06-11T17:15:11.549000,Sales - Online
1098,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - AMER
1215,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Online
1143,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - SMB
1209,Status In Progress,2025-06-11T17:15:01.261000,2025-06-11T17:15:01.773000,Sales - Field
1189,Status On Hold,2025-06-11T19:06:33.862000,2025-06-11T19:06:33.862000,Finance
1169,Status On Hold,2025-06-11T12:21:07.622000,2025-06-11T12:21:07.748000,Sales - APAC
1074,Status In Progress,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000,Sales - Online
1126,Status Waiting for Customer,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000,Sales - Online
1139,Status Waiting for Customer,2025-06-11T19:13:17.561000,2025-06-11T19:13:19.243000,Sales - SMB
1092,Status In Progress,2025-06-11T18:07:36.363000,2025-06-11T18:07:36.363000,Sales - Enterprise
1179,Status Response Received,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - SMB
1201,Created.,2025-06-11T17:15:40.545000,2025-06-11T17:15:43.027000,Sales - APAC
1267,Status In Progress,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - Enterprise
1253,Status On Hold,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - EMEA
1195,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - EMEA
1081,Status Waiting for Customer,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - APAC
1099,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - SMB
1064,Status Waiting for Customer,2025-06-11T19:13:38.199000,2025-06-11T19:13:38.199000,Sales - AMER
1171,Status On Hold,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - APAC
1122,Status Escalated,2025-06-11T18:07:55.567000,2025-06-11T18:07:57.355000,Sales - Field
1197,Status Waiting for Customer,2025-06-11T18:07:42.556000,2025-06-11T18:07:42.556000,Sales - Enterprise
1157,Status In Progress,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - Enterprise
1099,Created.,2025-06-11T19:12:27.721000,2025-06-11T19:12:28.253000,Sales - Online
1261,Status In Progress,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - EMEA
1280,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Sales - Enterprise
1284,Created.,2025-06-11T19:13:19.436000,2025-06-11T19:13:20.687000,Sales - APAC
1156,Created.,2025-06-11T17:15:38.247000,2025-06-11T17:15:38.755000,Sales - Enterprise
1244,Status In Progress,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - APAC
1230,Status On Hold,2025-06-11T19:12:45.133000,2025-06-11T19:12:45.742000,Sales - AMER
1095,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Finance
1131,Status Waiting for Customer,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Marketing
1132,Status Working,2025-06-11T17:15:37.994000,2025-06-11T17:15:37.994000,Sales - Enterprise
1249,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - APAC
1093,Status On Hold,2025-06-11T12:21:08.375000,2025-06-11T12:21:09.764000,Sales - SMB
1220,Status Escalated,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - EMEA
1188,Status Escalated,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - AMER
1066,Created.,2025-06-11T19:05:27.937000,2025-06-11T19:05:28.844000,Sales - APAC
1259,Status Waiting for Customer,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Field
1184,Created.,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Field
1120,Status In Progress,2025-06-11T17:17:30.140000,2025-06-11T17:17:32.699000,Sales - Online
1226,Status On Hold,2025-06-11T19:13:52.039000,2025-06-11T19:13:54.221000,Sales - Online
1181,Status On Hold,2025-06-11T19:11:01.497000,2025-06-11T19:11:02.641000,Sales - AMER
1156,Status In Progress,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - AMER
1207,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - Online
1152,Status On Hold,2025-06-11T19:11:02.991000,2025-06-11T19:11:03.526000,Sales - Enterprise
1112,Status Waiting for Customer,2025-06-11T18:07:42.556000,2025-06-11T18:07:42.556000,Sales - Enterprise
1187,Status In Progress,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - APAC
1199,Status Escalated,2025-06-11T19:10:44.247000,2025-06-11T19:10:48.890000,Sales - SMB
1090,Created.,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - APAC
1099,Status Response Received,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000,Sales - SMB
1238,Created.,2025-06-11T17:14:53.595000,2025-06-11T17:14:53.595000,Sales - AMER
1127,Created.,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - EMEA
1059,Status Response Received,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - APAC
1201,Status On Hold,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000,Sales - APAC
1105,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - SMB
1120,Status In Progress,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - AMER
1261,Created.,2025-06-11T19:05:27.937000,2025-06-11T19:05:28.844000,Sales - AMER
1138,Status Working,2025-06-11T12:24:05.015000,2025-06-11T12:24:07.004000,Sales - Field
1095,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - SMB
1178,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - AMER
1217,Status Escalated,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - Online
1108,Status Waiting for Customer,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - Enterprise
1130,Status Working,2025-06-11T17:14:53.854000,2025-06-11T17:14:54.377000,Sales - Field
1288,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Sales - Online
1088,Status On Hold,2025-06-11T19:13:12.018000,2025-06-11T19:13:12.536000,Sales - EMEA
1070,Status In Progress,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - APAC
1118,Status Waiting for Customer,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Field
1197,Status On Hold,2025-06-11T19:06:29.320000,2025-06-11T19:06:29.320000,Sales - EMEA
1075,Status In Progress,2025-06-11T19:12:33.068000,2025-06-11T19:12:33.068000,Sales - APAC
1278,Status On Hold,2025-06-11T19:11:02.991000,2025-06-11T19:11:03.526000,Sales - Enterprise
1254,Status Response Received,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - AMER
1060,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - Online
1273,Status Waiting for Customer,2025-06-11T19:13:38.199000,2025-06-11T19:13:38.199000,Sales - SMB
1285,Status Response Received,2025-06-11T18:08:15.115000,2025-06-11T18:08:15.922000,Sales - Online
1138,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - Enterprise
1065,Created.,2025-06-11T19:04:57.432000,2025-06-11T19:05:11.690000,Sales - EMEA
1256,Status In Progress,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - SMB
1230,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - AMER
1068,Created.,2025-06-11T17:15:32.687000,2025-06-11T17:15:38.225000,Sales - Enterprise
1211,Status Response Received,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - SMB
1112,Status Response Received,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Enterprise
1258,Status In Progress,2025-06-11T19:13:11.756000,2025-06-11T19:13:11.756000,Sales - Enterprise
962,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - AMER
1292,Created.,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Field
1140,Status In Progress,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - APAC
1142,Status Waiting for Customer,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - SMB
1196,Status Working,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - AMER
1138,Status Waiting for Customer,2025-06-11T18:08:08.680000,2025-06-11T18:08:14.611000,Sales - Enterprise
1189,Status Waiting for Customer,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - AMER
1098,Status On Hold,2025-06-11T18:08:06.201000,2025-06-11T18:08:07.768000,Sales - Field
1087,Status Response Received,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - APAC
1292,Status Waiting for Customer,2025-06-11T19:12:45.505000,2025-06-11T19:12:45.505000,Finance
1086,Status In Progress,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - SMB
1290,Status On Hold,2025-06-11T12:21:11.967000,2025-06-11T12:21:12.837000,Sales - APAC
1068,Status Waiting for Customer,2025-06-11T19:10:11.926000,2025-06-11T19:10:12.819000,Sales - EMEA
1136,Status Escalated,2025-06-11T18:07:55.567000,2025-06-11T18:07:57.355000,Sales - SMB
1291,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - APAC
1202,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Enterprise
1135,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Sales - SMB
1238,Created.,2025-06-11T17:15:05.652000,2025-06-11T17:15:11.549000,Sales - SMB
1254,Status Waiting for Customer,2025-06-11T19:13:54.551000,2025-06-11T19:13:55.086000,Sales - AMER
1265,Status In Progress,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - Enterprise
1196,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - EMEA
1274,Created.,2025-06-11T19:05:11.872000,2025-06-11T19:05:27.937000,Sales - Online
1171,Status Response Received,2025-06-11T19:13:37.524000,2025-06-11T19:13:37.524000,Sales - Field
1078,Status Working,2025-06-11T17:15:42.783000,2025-06-11T17:15:42.783000,Sales - APAC
1141,Status Response Received,2025-06-11T19:06:42.842000,2025-06-11T19:06:42.842000,Sales - AMER
1108,Status Working,2025-06-11T19:05:28.739000,2025-06-11T19:05:28.739000,Sales - APAC
1273,Status Response Received,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - EMEA
1180,Created.,2025-06-11T17:15:38.755000,2025-06-11T17:15:40.359000,Sales - EMEA
1286,Created.,2025-06-11T19:13:19.436000,2025-06-11T19:13:20.687000,Sales - SMB
1269,Status Working,2025-06-11T17:15:37.994000,2025-06-11T17:15:37.994000,Sales - Field
1127,Status On Hold,2025-06-11T19:13:51.386000,2025-06-11T19:13:51.386000,Sales - EMEA
1272,Status Working,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - APAC
1115,Status Working,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - Enterprise
1265,Status In Progress,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - Enterprise
1202,Created.,2025-06-11T19:13:19.436000,2025-06-11T19:13:20.687000,Sales - SMB
1159,Created.,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000,Sales - Online
1136,Status On Hold,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - APAC
1228,Status Response Received,2025-06-11T12:32:09.156000,2025-06-11T12:32:09.156000,Sales - APAC
1093,Status Waiting for Customer,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - EMEA
1257,Status Working,2025-06-11T17:15:42.783000,2025-06-11T17:15:42.783000,Sales - Field
1129,Status Waiting for Customer,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - APAC
1125,Status Working,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - AMER
1243,Status Escalated,2025-06-11T19:13:43.904000,2025-06-11T19:13:48.356000,Sales - Online
1272,Status Working,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - EMEA
1128,Status Working,2025-06-11T12:19:59.410000,2025-06-11T12:20:00.020000,Sales - AMER
1112,Status On Hold,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000,Sales - SMB
959,Status In Progress,2025-06-11T19:09:48.431000,2025-06-11T19:09:48.431000,Sales - Enterprise
1050,Status Response Received,2025-06-11T17:15:05.225000,2025-06-11T17:15:05.225000,Sales - SMB
1295,Status Escalated,2025-06-11T19:12:33.493000,2025-06-11T19:12:37.722000,Sales - Enterprise
1248,Status In Progress,2025-06-11T19:12:29.925000,2025-06-11T19:12:29.925000,Sales - SMB
1060,Status Response Received,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000,Sales - APAC
1096,Status Response Received,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - AMER
