Case_ID,Activity,duration_seconds,duration_min,Step
1145,Status In Progress,25.181549882,0.4196924980333333,Status In Progress
1145,Status On Hold,0.219147196,0.0036524532666666666,Status On Hold
1145,Status Response Received,2.467235591,0.04112059318333334,Status Response Received
1145,Status Waiting for Customer,11.877245543999999,0.19795409239999998,Status Waiting for Customer
1145,Status Working,0.802255692,0.0133709282,Status Working
1146,Created.,2.739738703,0.04566231171666667,Created.
1146,Status Escalated,7.033207671,0.11722012785000001,Status Escalated
1146,Status In Progress,11.711510666,0.19519184443333334,Status In Progress
1146,Status On Hold,14.990779395,0.24984632325,Status On Hold
1146,Status Response Received,15.905981673,0.26509969455,Status Response Received
1146,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1146,Status Working,18.16956285,0.3028260475,Status Working
1147,Created.,6.2931100959999995,0.10488516826666666,Created.
1147,Status Escalated,12.658142741999999,0.2109690457,Status Escalated
1147,Status In Progress,21.054948494999998,0.35091580824999996,Status In Progress
1147,Status On Hold,0.0,0.0,Status On Hold
1147,Status Response Received,0.187030811,0.003117180183333333,Status Response Received
1147,Status Waiting for Customer,6.299669809,0.10499449681666667,Status Waiting for Customer
1147,Status Working,18.907576286,0.3151262714333333,Status Working
1148,Created.,1.693851659,0.02823086098333333,Created.
1148,Status Escalated,1.844620793,0.030743679883333333,Status Escalated
1148,Status In Progress,5.069164701,0.08448607835000001,Status In Progress
1148,Status On Hold,7.853003053,0.13088338421666668,Status On Hold
1148,Status Response Received,92.828984214,1.5471497369,Status Response Received
1148,Status Waiting for Customer,18.597850543,0.3099641757166667,Status Waiting for Customer
1148,Status Working,19.319469793,0.32199116321666665,Status Working
1149,Created.,10.190727861,0.16984546434999997,Created.
1149,Status Escalated,5.241795777,0.08736326295,Status Escalated
1149,Status In Progress,0.0,0.0,Status In Progress
1149,Status On Hold,10.24299606,0.170716601,Status On Hold
1149,Status Response Received,0.0,0.0,Status Response Received
1149,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1149,Status Working,24.69700975,0.41161682916666664,Status Working
1150,Created.,0.885228855,0.01475381425,Created.
1150,Status Escalated,6.359219334,0.1059869889,Status Escalated
1150,Status In Progress,3.730520497,0.06217534161666667,Status In Progress
1150,Status On Hold,7.011958792000001,0.11686597986666668,Status On Hold
1150,Status Response Received,16.129750113,0.26882916855,Status Response Received
1150,Status Waiting for Customer,19.258575597,0.32097625995,Status Waiting for Customer
1150,Status Working,13.616574283,0.22694290471666667,Status Working
1151,Created.,29.121042916,0.4853507152666667,Created.
1151,Status Escalated,4.955347507,0.08258912511666666,Status Escalated
1151,Status In Progress,9.897727768,0.16496212946666666,Status In Progress
1151,Status On Hold,4.317786295,0.07196310491666667,Status On Hold
1151,Status Response Received,12.361504623,0.20602507705,Status Response Received
1151,Status Waiting for Customer,8.947672823,0.14912788038333333,Status Waiting for Customer
1151,Status Working,26.526097737,0.44210162895,Status Working
1152,Created.,5.553370266,0.0925561711,Created.
1152,Status Escalated,51.814146186,0.8635691031,Status Escalated
1152,Status In Progress,7.06765741,0.11779429016666666,Status In Progress
1152,Status On Hold,6.038720532,0.1006453422,Status On Hold
1152,Status Response Received,0.0,0.0,Status Response Received
1152,Status Waiting for Customer,15.504745747000001,0.2584124291166667,Status Waiting for Customer
1152,Status Working,0.18989716,0.0031649526666666667,Status Working
1153,Created.,3.262913126,0.05438188543333333,Created.
1153,Status Escalated,8.214976695,0.13691627825000002,Status Escalated
1153,Status In Progress,0.772983581,0.012883059683333333,Status In Progress
1153,Status On Hold,2.6344864230000002,0.043908107050000006,Status On Hold
1153,Status Response Received,0.556531462,0.009275524366666668,Status Response Received
1153,Status Waiting for Customer,15.288985651,0.25481642751666667,Status Waiting for Customer
1153,Status Working,18.433880003,0.3072313333833333,Status Working
1154,Created.,76.129166508,1.2688194418,Created.
1154,Status Escalated,4.117936056,0.06863226759999999,Status Escalated
1154,Status In Progress,3.341650645,0.05569417741666667,Status In Progress
1154,Status On Hold,4.148606158,0.06914343596666667,Status On Hold
1154,Status Response Received,0.0,0.0,Status Response Received
1154,Status Waiting for Customer,19.573061724000002,0.32621769540000006,Status Waiting for Customer
1154,Status Working,0.059807432,0.0009967905333333334,Status Working
1155,Created.,19.296661817,0.3216110302833333,Created.
1155,Status Escalated,15.70567755,0.2617612925,Status Escalated
1155,Status In Progress,5.542476292,0.09237460486666667,Status In Progress
1155,Status On Hold,3.3461148990000003,0.05576858165,Status On Hold
1155,Status Response Received,0.0,0.0,Status Response Received
1155,Status Waiting for Customer,7.9657173000000006,0.13276195500000001,Status Waiting for Customer
1155,Status Working,8.792406594,0.1465401099,Status Working
1156,Created.,38.888531815,0.6481421969166666,Created.
1156,Status Escalated,2.159654967,0.035994249449999995,Status Escalated
1156,Status In Progress,0.158183143,0.0026363857166666668,Status In Progress
1156,Status On Hold,4.718930274,0.0786488379,Status On Hold
1156,Status Response Received,1.068388906,0.017806481766666667,Status Response Received
1156,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1156,Status Working,1.135556606,0.01892594343333333,Status Working
1157,Created.,1.65135618,0.027522603,Created.
1157,Status Escalated,15.094428138,0.2515738023,Status Escalated
1157,Status In Progress,18.972039839,0.31620066398333335,Status In Progress
1157,Status On Hold,0.125104104,0.0020850684,Status On Hold
1157,Status Response Received,30.347862239,0.5057977039833333,Status Response Received
1157,Status Waiting for Customer,1.26798453,0.0211330755,Status Waiting for Customer
1157,Status Working,0.059063064,0.0009843844,Status Working
1158,Created.,29.567608792,0.4927934798666667,Created.
1158,Status Escalated,5.9464658550000005,0.09910776425000001,Status Escalated
1158,Status In Progress,8.764730743,0.14607884571666666,Status In Progress
1158,Status On Hold,2.428360483,0.04047267471666667,Status On Hold
1158,Status Response Received,0.988670914,0.016477848566666665,Status Response Received
1158,Status Waiting for Customer,13.79666163,0.22994436049999997,Status Waiting for Customer
1158,Status Working,1.042380056,0.017373000933333334,Status Working
1159,Created.,2.413724979,0.04022874965,Created.
1159,Status Escalated,25.24830131,0.4208050218333333,Status Escalated
1159,Status In Progress,3.853367355,0.06422278925,Status In Progress
1159,Status On Hold,7.142159437,0.11903599061666667,Status On Hold
1159,Status Response Received,7.19510813,0.11991846883333333,Status Response Received
1159,Status Waiting for Customer,25.854550179,0.43090916965,Status Waiting for Customer
1159,Status Working,3.518139884,0.058635664733333336,Status Working
1160,Created.,6.18117308,0.10301955133333333,Created.
1160,Status Escalated,24.278795525,0.4046465920833333,Status Escalated
1160,Status In Progress,0.0,0.0,Status In Progress
1160,Status On Hold,10.692008451,0.17820014085,Status On Hold
1160,Status Response Received,80.78088015099999,1.3463480025166665,Status Response Received
1160,Status Waiting for Customer,10.956145978,0.18260243296666667,Status Waiting for Customer
1160,Status Working,11.67265163,0.19454419383333335,Status Working
1161,Created.,25.402076044,0.4233679340666667,Created.
1161,Status Escalated,7.120918634,0.11868197723333333,Status Escalated
1161,Status In Progress,8.465317442,0.14108862403333333,Status In Progress
1161,Status On Hold,11.15657006,0.18594283433333333,Status On Hold
1161,Status Response Received,35.607650092,0.5934608348666667,Status Response Received
1161,Status Waiting for Customer,16.716989253,0.27861648755,Status Waiting for Customer
1161,Status Working,2.719710546,0.0453285091,Status Working
1162,Created.,29.85017117,0.49750285283333334,Created.
1162,Status Escalated,0.0,0.0,Status Escalated
1162,Status In Progress,11.609907436,0.19349845726666667,Status In Progress
1162,Status On Hold,0.0,0.0,Status On Hold
1162,Status Response Received,0.939093517,0.015651558616666665,Status Response Received
1162,Status Waiting for Customer,16.41638989,0.2736064981666667,Status Waiting for Customer
1162,Status Working,33.409766545,0.5568294424166667,Status Working
1163,Created.,35.40454197,0.5900756994999999,Created.
1163,Status Escalated,0.832672351,0.013877872516666667,Status Escalated
1163,Status In Progress,17.654926264,0.2942487710666667,Status In Progress
1163,Status On Hold,4.955324829,0.08258874715,Status On Hold
1163,Status Response Received,29.909853646000002,0.4984975607666667,Status Response Received
1163,Status Waiting for Customer,12.024094185,0.20040156974999998,Status Waiting for Customer
1163,Status Working,26.718490076000002,0.4453081679333334,Status Working
1164,Created.,6.432292461,0.10720487435,Created.
1164,Status Escalated,10.562825179999999,0.17604708633333332,Status Escalated
1164,Status In Progress,3.160627236,0.052677120599999995,Status In Progress
1164,Status On Hold,8.581790931,0.14302984885,Status On Hold
1164,Status Response Received,74.473899046,1.2412316507666667,Status Response Received
1164,Status Waiting for Customer,36.678580047,0.6113096674499999,Status Waiting for Customer
1164,Status Working,13.521047774000001,0.22535079623333334,Status Working
1165,Created.,7.593211639,0.12655352731666666,Created.
1165,Status Escalated,35.141268613,0.5856878102166667,Status Escalated
1165,Status In Progress,8.245308988,0.13742181646666665,Status In Progress
1165,Status On Hold,3.598648218,0.0599774703,Status On Hold
1165,Status Response Received,0.0,0.0,Status Response Received
1165,Status Waiting for Customer,9.487396279,0.15812327131666667,Status Waiting for Customer
1165,Status Working,15.817721827,0.26362869711666664,Status Working
1166,Created.,7.164537511000001,0.11940895851666668,Created.
1166,Status Escalated,46.919167537,0.7819861256166667,Status Escalated
1166,Status In Progress,13.375903741999998,0.2229317290333333,Status In Progress
1166,Status On Hold,5.031137223,0.08385228705,Status On Hold
1166,Status Response Received,36.68115344,0.6113525573333334,Status Response Received
1166,Status Waiting for Customer,5.461519255,0.09102532091666667,Status Waiting for Customer
1166,Status Working,9.359209154,0.15598681923333332,Status Working
1167,Created.,36.604819931,0.6100803321833334,Created.
1167,Status Escalated,21.490797751,0.3581799625166667,Status Escalated
1167,Status In Progress,13.414415167,0.22357358611666667,Status In Progress
1167,Status On Hold,5.715485329,0.09525808881666667,Status On Hold
1167,Status Response Received,23.647895911,0.3941315985166666,Status Response Received
1167,Status Waiting for Customer,17.668042034,0.29446736723333333,Status Waiting for Customer
1167,Status Working,29.593995937000003,0.4932332656166667,Status Working
1168,Created.,13.162868838,0.2193811473,Created.
1168,Status Escalated,10.932715789,0.18221192981666665,Status Escalated
1168,Status In Progress,5.033825584000001,0.08389709306666668,Status In Progress
1168,Status On Hold,7.0516173680000005,0.11752695613333335,Status On Hold
1168,Status Response Received,4.813041139,0.08021735231666667,Status Response Received
1168,Status Waiting for Customer,16.597060122,0.2766176687,Status Waiting for Customer
1168,Status Working,14.831056131999999,0.24718426886666664,Status Working
1169,Created.,0.464339939,0.007738998983333333,Created.
1169,Status Escalated,3.036097862,0.05060163103333334,Status Escalated
1169,Status In Progress,16.814093976,0.2802348996,Status In Progress
1169,Status On Hold,4.383803842,0.07306339736666666,Status On Hold
1169,Status Response Received,59.639727941000004,0.9939954656833334,Status Response Received
1169,Status Waiting for Customer,2.75023003,0.045837167166666665,Status Waiting for Customer
1169,Status Working,0.0,0.0,Status Working
1170,Created.,1.487894632,0.024798243866666667,Created.
1170,Status Escalated,0.729797492,0.012163291533333334,Status Escalated
1170,Status In Progress,6.677620833,0.11129368055,Status In Progress
1170,Status On Hold,5.730027515,0.09550045858333332,Status On Hold
1170,Status Response Received,2.834209994,0.04723683323333334,Status Response Received
1170,Status Waiting for Customer,19.012036687000002,0.3168672781166667,Status Waiting for Customer
1170,Status Working,2.361915962,0.03936526603333333,Status Working
1171,Created.,22.075015152,0.36791691919999997,Created.
1171,Status Escalated,10.290169486,0.17150282476666667,Status Escalated
1171,Status In Progress,0.9475329239999999,0.015792215399999997,Status In Progress
1171,Status On Hold,4.020144638,0.06700241063333333,Status On Hold
1171,Status Response Received,83.494202164,1.3915700360666667,Status Response Received
1171,Status Waiting for Customer,18.714385454,0.3119064242333333,Status Waiting for Customer
1171,Status Working,2.011996466,0.03353327443333333,Status Working
1172,Created.,14.555838246999999,0.24259730411666663,Created.
1172,Status Escalated,16.53421489,0.2755702481666667,Status Escalated
1172,Status In Progress,8.139436321,0.13565727201666666,Status In Progress
1172,Status On Hold,12.484358565,0.20807264275,Status On Hold
1172,Status Response Received,0.9664052280000001,0.0161067538,Status Response Received
1172,Status Waiting for Customer,14.69374855,0.24489580916666667,Status Waiting for Customer
1172,Status Working,46.418097314,0.7736349552333334,Status Working
1173,Created.,8.749499186000001,0.14582498643333336,Created.
1173,Status Escalated,4.583740176,0.07639566960000001,Status Escalated
1173,Status In Progress,0.0,0.0,Status In Progress
1173,Status On Hold,16.222963287,0.27038272145,Status On Hold
1173,Status Response Received,0.7862832049999999,0.013104720083333332,Status Response Received
1173,Status Waiting for Customer,0.857986072,0.014299767866666667,Status Waiting for Customer
1173,Status Working,0.0,0.0,Status Working
1174,Created.,16.916974451999998,0.28194957419999994,Created.
1174,Status Escalated,6.218479234,0.10364132056666667,Status Escalated
1174,Status In Progress,0.55679308,0.009279884666666667,Status In Progress
1174,Status On Hold,3.6547959039999998,0.06091326506666666,Status On Hold
1174,Status Response Received,47.509318814,0.7918219802333333,Status Response Received
1174,Status Waiting for Customer,22.219683181999997,0.37032805303333327,Status Waiting for Customer
1174,Status Working,0.0,0.0,Status Working
1175,Created.,4.215104901,0.07025174835,Created.
1175,Status Escalated,20.29374383,0.33822906383333334,Status Escalated
1175,Status In Progress,21.98424725,0.36640412083333335,Status In Progress
1175,Status On Hold,15.80384854,0.26339747566666666,Status On Hold
1175,Status Response Received,11.344880373999999,0.18908133956666665,Status Response Received
1175,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1175,Status Working,9.928738067000001,0.16547896778333335,Status Working
1176,Created.,3.0971547790000002,0.05161924631666667,Created.
1176,Status Escalated,17.793150411,0.29655250685,Status Escalated
1176,Status In Progress,20.497252063,0.34162086771666667,Status In Progress
1176,Status On Hold,5.809676036,0.09682793393333333,Status On Hold
1176,Status Response Received,12.782421375,0.21304035625,Status Response Received
1176,Status Waiting for Customer,27.403552125,0.45672586875000004,Status Waiting for Customer
1176,Status Working,49.615575006,0.8269262501,Status Working
1177,Created.,41.406229743,0.69010382905,Created.
1177,Status Escalated,21.137745018,0.3522957503,Status Escalated
1177,Status In Progress,23.897333163000003,0.39828888605000007,Status In Progress
1177,Status On Hold,13.502353952,0.22503923253333333,Status On Hold
1177,Status Response Received,8.333899645,0.1388983274166667,Status Response Received
1177,Status Waiting for Customer,20.658427245000002,0.34430712075000003,Status Waiting for Customer
1177,Status Working,17.067754379,0.28446257298333333,Status Working
1178,Created.,1.113016907,0.018550281783333334,Created.
1178,Status Escalated,8.653056912,0.1442176152,Status Escalated
1178,Status In Progress,11.330559355,0.18884265591666666,Status In Progress
1178,Status On Hold,1.305326273,0.021755437883333333,Status On Hold
1178,Status Response Received,8.37487872,0.13958131199999999,Status Response Received
1178,Status Waiting for Customer,8.491754797,0.1415292466166667,Status Waiting for Customer
1178,Status Working,14.780065775,0.24633442958333335,Status Working
1179,Created.,4.468826378,0.07448043963333334,Created.
1179,Status Escalated,6.360326314,0.10600543856666667,Status Escalated
1179,Status In Progress,1.43186085,0.0238643475,Status In Progress
1179,Status On Hold,3.857503622,0.06429172703333333,Status On Hold
1179,Status Response Received,82.331498775,1.37219164625,Status Response Received
1179,Status Waiting for Customer,55.112240311,0.9185373385166666,Status Waiting for Customer
1179,Status Working,0.208921395,0.00348202325,Status Working
1180,Created.,2.074092686,0.034568211433333336,Created.
1180,Status Escalated,50.911738283999995,0.8485289713999999,Status Escalated
1180,Status In Progress,5.227900751,0.08713167918333334,Status In Progress
1180,Status On Hold,5.944751237,0.09907918728333334,Status On Hold
1180,Status Response Received,12.629065277999999,0.21048442129999997,Status Response Received
1180,Status Waiting for Customer,12.242690762999999,0.20404484604999998,Status Waiting for Customer
1180,Status Working,3.998994746,0.06664991243333333,Status Working
1181,Created.,14.681964245,0.24469940408333332,Created.
1181,Status Escalated,42.673229063,0.7112204843833333,Status Escalated
1181,Status In Progress,21.399692868,0.3566615478,Status In Progress
1181,Status On Hold,20.141285471,0.3356880911833333,Status On Hold
1181,Status Response Received,0.0,0.0,Status Response Received
1181,Status Waiting for Customer,27.771540852,0.46285901420000003,Status Waiting for Customer
1181,Status Working,26.949569621000002,0.44915949368333336,Status Working
1182,Created.,1.230481212,0.020508020199999998,Created.
1182,Status Escalated,31.205804926,0.5200967487666667,Status Escalated
1182,Status In Progress,9.175867733,0.15293112888333335,Status In Progress
1182,Status On Hold,0.193457181,0.00322428635,Status On Hold
1182,Status Response Received,1.289013035,0.021483550583333334,Status Response Received
1182,Status Waiting for Customer,2.485678406,0.041427973433333334,Status Waiting for Customer
1182,Status Working,31.172794285000002,0.5195465714166667,Status Working
1183,Created.,17.38658859,0.2897764765,Created.
1183,Status Escalated,2.603072451,0.04338454085,Status Escalated
1183,Status In Progress,17.057002153,0.28428336921666664,Status In Progress
1183,Status On Hold,4.528191107,0.07546985178333333,Status On Hold
1183,Status Response Received,8.5090835,0.14181805833333333,Status Response Received
1183,Status Waiting for Customer,28.97413084,0.4829021806666667,Status Waiting for Customer
1184,Created.,25.919120858,0.43198534763333335,Created.
1184,Status Escalated,9.589370757000001,0.15982284595000001,Status Escalated
1184,Status In Progress,16.886927613,0.28144879355,Status In Progress
1184,Status On Hold,3.862403048,0.06437338413333334,Status On Hold
1184,Status Response Received,54.04385332,0.9007308886666666,Status Response Received
1184,Status Waiting for Customer,14.036030440000001,0.2339338406666667,Status Waiting for Customer
1184,Status Working,12.03275804,0.20054596733333332,Status Working
1185,Created.,5.985607535,0.09976012558333333,Created.
1185,Status Escalated,5.77994741,0.09633245683333333,Status Escalated
1185,Status In Progress,15.628565423000001,0.26047609038333336,Status In Progress
1185,Status On Hold,7.447391721,0.12412319534999999,Status On Hold
1185,Status Response Received,0.52366977,0.008727829500000001,Status Response Received
1185,Status Waiting for Customer,25.856268824,0.43093781373333334,Status Waiting for Customer
1185,Status Working,11.820266904,0.1970044484,Status Working
1186,Created.,2.320112271,0.038668537850000004,Created.
1186,Status Escalated,1.351780696,0.02252967826666667,Status Escalated
1186,Status In Progress,3.782541885,0.06304236475,Status In Progress
1186,Status On Hold,1.607476412,0.026791273533333333,Status On Hold
1186,Status Response Received,0.999972698,0.016666211633333334,Status Response Received
1186,Status Waiting for Customer,19.356401114,0.32260668523333336,Status Waiting for Customer
1186,Status Working,11.345206006,0.18908676676666666,Status Working
1187,Created.,1.113573606,0.0185595601,Created.
1187,Status In Progress,10.559232102,0.17598720169999998,Status In Progress
1187,Status On Hold,1.385656677,0.023094277950000002,Status On Hold
1187,Status Response Received,38.953589140999995,0.6492264856833333,Status Response Received
1187,Status Waiting for Customer,4.985351004,0.0830891834,Status Waiting for Customer
1187,Status Working,39.095988248,0.6515998041333333,Status Working
1188,Created.,23.265359952,0.38775599920000003,Created.
1188,Status Escalated,1.283691576,0.0213948596,Status Escalated
1188,Status In Progress,0.0,0.0,Status In Progress
1188,Status On Hold,0.1987707,0.003312845,Status On Hold
1188,Status Response Received,1.283287297,0.021388121616666665,Status Response Received
1188,Status Waiting for Customer,4.134309847,0.06890516411666667,Status Waiting for Customer
1188,Status Working,0.0,0.0,Status Working
1189,Created.,8.571900446999999,0.14286500745,Created.
1189,Status Escalated,4.271290917,0.07118818195,Status Escalated
1189,Status In Progress,21.776110733000003,0.3629351788833334,Status In Progress
1189,Status On Hold,4.9562454780000005,0.0826040913,Status On Hold
1189,Status Response Received,14.371681113,0.23952801855,Status Response Received
1189,Status Waiting for Customer,36.058302781,0.6009717130166667,Status Waiting for Customer
1189,Status Working,15.265689824999999,0.25442816375,Status Working
1190,Created.,8.321265958000001,0.13868776596666668,Created.
1190,Status Escalated,28.454859203999998,0.47424765339999997,Status Escalated
1190,Status In Progress,8.293009368,0.1382168228,Status In Progress
1190,Status On Hold,2.592378489,0.043206308150000004,Status On Hold
1190,Status Response Received,34.381968369,0.57303280615,Status Response Received
1190,Status Waiting for Customer,6.26068037,0.10434467283333333,Status Waiting for Customer
1190,Status Working,16.13439605,0.26890660083333334,Status Working
1191,Created.,18.478967798,0.30798279663333333,Created.
1191,Status Escalated,1.853972927,0.030899548783333335,Status Escalated
1191,Status In Progress,5.273239515,0.08788732525000001,Status In Progress
1191,Status On Hold,3.4734071159999997,0.0578901186,Status On Hold
1191,Status Response Received,0.656110877,0.010935181283333335,Status Response Received
1191,Status Waiting for Customer,19.898955169,0.3316492528166667,Status Waiting for Customer
1191,Status Working,34.27034139,0.5711723565,Status Working
1192,Created.,4.148728423,0.06914547371666666,Created.
1192,Status Escalated,109.753456121,1.8292242686833333,Status Escalated
1192,Status In Progress,15.276122043,0.25460203405000004,Status In Progress
1192,Status On Hold,9.609967829999999,0.16016613049999998,Status On Hold
1192,Status Response Received,19.306137286,0.3217689547666666,Status Response Received
1192,Status Waiting for Customer,34.325631226,0.5720938537666667,Status Waiting for Customer
1192,Status Working,0.0,0.0,Status Working
1193,Created.,0.267273453,0.00445455755,Created.
1193,Status Escalated,12.89558846,0.21492647433333334,Status Escalated
1193,Status In Progress,2.087584754,0.03479307923333333,Status In Progress
1193,Status On Hold,19.577575640000003,0.32629292733333337,Status On Hold
1193,Status Response Received,0.0,0.0,Status Response Received
1193,Status Waiting for Customer,16.621799556,0.2770299926,Status Waiting for Customer
1193,Status Working,12.593306305,0.20988843841666668,Status Working
1194,Created.,6.8523049160000005,0.11420508193333334,Created.
1194,Status Escalated,0.717895422,0.0119649237,Status Escalated
1194,Status In Progress,9.91897109,0.16531618483333332,Status In Progress
1194,Status On Hold,0.472978131,0.00788296885,Status On Hold
1194,Status Response Received,2.201446313,0.036690771883333334,Status Response Received
1194,Status Waiting for Customer,33.292141095,0.55486901825,Status Waiting for Customer
1194,Status Working,10.004930584,0.16674884306666668,Status Working
1195,Created.,6.436200973,0.10727001621666667,Created.
1195,Status Escalated,20.398283384000003,0.33997138973333335,Status Escalated
1195,Status In Progress,6.7997303339999995,0.11332883889999999,Status In Progress
1195,Status On Hold,20.60582452,0.34343040866666663,Status On Hold
1195,Status Response Received,31.410387345,0.52350645575,Status Response Received
1195,Status Waiting for Customer,0.189019435,0.003150323916666667,Status Waiting for Customer
1196,Created.,0.0,0.0,Created.
1196,Status Escalated,8.045724165,0.13409540274999998,Status Escalated
1196,Status In Progress,25.894079876,0.43156799793333334,Status In Progress
1196,Status On Hold,10.285327525,0.17142212541666665,Status On Hold
1196,Status Response Received,69.590557152,1.1598426192,Status Response Received
1196,Status Waiting for Customer,19.348476441,0.32247460735,Status Waiting for Customer
1196,Status Working,2.619920147,0.043665335783333335,Status Working
1197,Created.,33.549051964,0.5591508660666666,Created.
1197,Status Escalated,14.266924209999999,0.23778207016666666,Status Escalated
1197,Status In Progress,2.191605451,0.03652675751666667,Status In Progress
1197,Status On Hold,5.0858770369999995,0.08476461728333333,Status On Hold
1197,Status Response Received,0.491903727,0.00819839545,Status Response Received
1197,Status Waiting for Customer,26.557680775,0.4426280129166667,Status Waiting for Customer
1197,Status Working,1.950063924,0.0325010654,Status Working
1198,Created.,8.022700845,0.13371168074999998,Created.
1198,Status Escalated,8.359930717,0.13933217861666666,Status Escalated
1198,Status In Progress,7.393721021,0.12322868368333334,Status In Progress
1198,Status On Hold,10.326934652,0.17211557753333334,Status On Hold
1198,Status Response Received,11.629059652,0.19381766086666669,Status Response Received
1198,Status Waiting for Customer,28.494444407,0.4749074067833333,Status Waiting for Customer
1198,Status Working,2.085715417,0.03476192361666666,Status Working
1199,Created.,8.086546457,0.13477577428333334,Created.
1199,Status Escalated,15.148347325999998,0.2524724554333333,Status Escalated
1199,Status In Progress,3.8530796609999998,0.06421799435,Status In Progress
1199,Status On Hold,7.167989563,0.11946649271666666,Status On Hold
1199,Status Response Received,23.450423273,0.3908403878833333,Status Response Received
1199,Status Waiting for Customer,2.074951774,0.034582529566666666,Status Waiting for Customer
1199,Status Working,40.99996817,0.6833328028333334,Status Working
1200,Created.,15.239549457999999,0.25399249096666665,Created.
1200,Status Escalated,1.713845007,0.02856408345,Status Escalated
1200,Status In Progress,18.937276439,0.31562127398333334,Status In Progress
1200,Status On Hold,2.694788536,0.044913142266666664,Status On Hold
1200,Status Response Received,0.0,0.0,Status Response Received
1200,Status Waiting for Customer,31.588817814,0.5264802969,Status Waiting for Customer
1200,Status Working,3.444610687,0.05741017811666667,Status Working
1201,Created.,57.081017336,0.9513502889333334,Created.
1201,Status Escalated,18.381779321,0.30636298868333334,Status Escalated
1201,Status In Progress,6.668288878,0.11113814796666667,Status In Progress
1201,Status On Hold,6.364888239000001,0.10608147065000001,Status On Hold
1201,Status Response Received,23.765826970000003,0.3960971161666667,Status Response Received
1201,Status Waiting for Customer,21.137724804,0.35229541340000003,Status Waiting for Customer
1201,Status Working,1.639787335,0.027329788916666667,Status Working
1202,Created.,34.71901685500001,0.5786502809166668,Created.
1202,Status Escalated,13.818421407,0.23030702345,Status Escalated
1202,Status In Progress,32.013314236999996,0.5335552372833333,Status In Progress
1202,Status On Hold,3.5057152289999998,0.058428587149999996,Status On Hold
1202,Status Response Received,1.6898659569999999,0.028164432616666665,Status Response Received
1202,Status Waiting for Customer,1.705603308,0.0284267218,Status Waiting for Customer
1202,Status Working,13.03994946,0.21733249100000002,Status Working
1203,Created.,43.391972816,0.7231995469333333,Created.
1203,Status Escalated,53.114290593999996,0.8852381765666666,Status Escalated
1203,Status In Progress,28.812868197999997,0.4802144699666666,Status In Progress
1203,Status On Hold,3.4409843689999997,0.05734973948333333,Status On Hold
1203,Status Response Received,49.440602518000006,0.8240100419666667,Status Response Received
1203,Status Waiting for Customer,12.588169201,0.20980282001666667,Status Waiting for Customer
1203,Status Working,18.2422671,0.304037785,Status Working
1204,Created.,23.970061998000002,0.39950103330000003,Created.
1204,Status Escalated,0.60153633,0.0100256055,Status Escalated
1204,Status In Progress,13.955003243,0.23258338738333334,Status In Progress
1204,Status On Hold,3.970871016,0.0661811836,Status On Hold
1204,Status Response Received,0.064641091,0.0010773515166666665,Status Response Received
1204,Status Waiting for Customer,15.470308091,0.25783846818333334,Status Waiting for Customer
1204,Status Working,45.534896851,0.7589149475166667,Status Working
1205,Created.,15.442242242,0.25737070403333334,Created.
1205,Status Escalated,1.265642686,0.021094044766666667,Status Escalated
1205,Status In Progress,3.43286822,0.05721447033333334,Status In Progress
1205,Status On Hold,14.16772042,0.23612867366666668,Status On Hold
1205,Status Response Received,16.148414237,0.26914023728333336,Status Response Received
1205,Status Waiting for Customer,10.067780506,0.16779634176666666,Status Waiting for Customer
1205,Status Working,16.946343031,0.2824390505166667,Status Working
1206,Created.,54.296155038,0.9049359173,Created.
1206,Status Escalated,17.190032067,0.28650053445,Status Escalated
1206,Status In Progress,6.863821583,0.11439702638333334,Status In Progress
1206,Status On Hold,8.133549754,0.13555916256666667,Status On Hold
1206,Status Response Received,0.0,0.0,Status Response Received
1206,Status Waiting for Customer,6.488907917,0.10814846528333333,Status Waiting for Customer
1206,Status Working,25.36759996,0.4227933326666667,Status Working
1207,Created.,25.720934347999997,0.42868223913333325,Created.
1207,Status Escalated,0.0,0.0,Status Escalated
1207,Status In Progress,17.110131732,0.2851688622,Status In Progress
1207,Status On Hold,10.751638683,0.17919397804999998,Status On Hold
1207,Status Response Received,38.931590072,0.6488598345333333,Status Response Received
1207,Status Waiting for Customer,9.597090762,0.15995151270000002,Status Waiting for Customer
1207,Status Working,1.094229124,0.018237152066666665,Status Working
1208,Status Escalated,1.02484098,0.017080683,Status Escalated
1208,Status In Progress,27.605617658000003,0.4600936276333334,Status In Progress
1208,Status On Hold,0.338572954,0.005642882566666666,Status On Hold
1208,Status Response Received,28.790920386,0.4798486731,Status Response Received
1208,Status Waiting for Customer,8.052260849,0.13420434748333332,Status Waiting for Customer
1208,Status Working,14.608212915000001,0.24347021525,Status Working
1209,Created.,16.405877874999998,0.27343129791666665,Created.
1209,Status Escalated,49.085232984,0.8180872164,Status Escalated
1209,Status In Progress,7.276515678999999,0.12127526131666665,Status In Progress
1209,Status On Hold,7.3800084020000005,0.12300014003333334,Status On Hold
